sls file,sls result,sls duration,cvc5 lia filename,cvc5 lia result,cvc5 lia duration,unfold5 file,unfold5 result,unfold5 duration,no_interp file,no_interp result,no_interp duration,sqlsolver filename,sqlsolver result,sqlsolver duration
bapa/arith/fol_0000098.smt2,unsat,0.470690012,benchmarks/bapa/arith/cvc5_bapa/fol_0000098.smt2,unsat,0.118569374,bapa/arith/fol_0000098.smt2,unsat,0.753473759,bapa/arith/fol_0000098.smt2,unsat,7.352150679,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000098.smt2,UNSAT,0.243
bapa/arith/fol_0000099.smt2,sat,0.450362921,benchmarks/bapa/arith/cvc5_bapa/fol_0000099.smt2,sat,0.121697187,bapa/arith/fol_0000099.smt2,sat,1.404585838,bapa/arith/fol_0000099.smt2,sat,0.75932765,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000099.smt2,SAT,0.23
bapa/arith/fol_0000100.smt2,sat,0.456935883,benchmarks/bapa/arith/cvc5_bapa/fol_0000100.smt2,sat,0.12473321,bapa/arith/fol_0000100.smt2,sat,1.823907852,bapa/arith/fol_0000100.smt2,sat,0.788549423,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000100.smt2,SAT,0.223
bapa/arith/fol_0000101.smt2,sat,1.283203125,benchmarks/bapa/arith/cvc5_bapa/fol_0000101.smt2,sat,0.017717361,bapa/arith/fol_0000101.smt2,sat,1.176727533,bapa/arith/fol_0000101.smt2,sat,0.7204144,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000101.smt2,SAT,0.009
bapa/arith/fol_0000102.smt2,sat,0.593713999,benchmarks/bapa/arith/cvc5_bapa/fol_0000102.smt2,sat,0.126150131,bapa/arith/fol_0000102.smt2,sat,1.547340393,bapa/arith/fol_0000102.smt2,sat,0.8741045,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000102.smt2,SAT,0.229
bapa/arith/fol_0000103.smt2,sat,0.571181774,benchmarks/bapa/arith/cvc5_bapa/fol_0000103.smt2,sat,0.119795799,bapa/arith/fol_0000103.smt2,sat,1.557471752,bapa/arith/fol_0000103.smt2,sat,0.765575647,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000103.smt2,SAT,0.226
bapa/arith/fol_0000104.smt2,sat,0.203022003,benchmarks/bapa/arith/cvc5_bapa/fol_0000104.smt2,sat,0.120328665,bapa/arith/fol_0000104.smt2,sat,1.94877243,bapa/arith/fol_0000104.smt2,sat,0.728632927,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000104.smt2,SAT,0.222
bapa/arith/fol_0000105.smt2,sat,0.197631836,benchmarks/bapa/arith/cvc5_bapa/fol_0000105.smt2,sat,0.124726772,bapa/arith/fol_0000105.smt2,sat,1.461445093,bapa/arith/fol_0000105.smt2,sat,3.630959272,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000105.smt2,SAT,0.228
bapa/arith/fol_0000106.smt2,sat,0.442954063,benchmarks/bapa/arith/cvc5_bapa/fol_0000106.smt2,sat,0.122803926,bapa/arith/fol_0000106.smt2,sat,0.554894447,bapa/arith/fol_0000106.smt2,sat,0.834073544,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000106.smt2,SAT,0.231
bapa/arith/fol_0000107.smt2,unsat,0.172296047,benchmarks/bapa/arith/cvc5_bapa/fol_0000107.smt2,unsat,0.839912653,bapa/arith/fol_0000107.smt2,unsat,0.464247704,bapa/arith/fol_0000107.smt2,unsat,5.672798872,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000107.smt2,UNSAT,0.02
bapa/arith/fol_0000108.smt2,sat,0.989900827,benchmarks/bapa/arith/cvc5_bapa/fol_0000108.smt2,sat,0.067646265,bapa/arith/fol_0000108.smt2,sat,1.310395718,bapa/arith/fol_0000108.smt2,sat,1.429060221,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000108.smt2,SAT,0.187
bapa/arith/fol_0000109.smt2,sat,0.423665762,benchmarks/bapa/arith/cvc5_bapa/fol_0000109.smt2,sat,0.119143724,bapa/arith/fol_0000109.smt2,sat,1.391266108,bapa/arith/fol_0000109.smt2,sat,0.786813259,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000109.smt2,SAT,0.228
bapa/arith/fol_0000110.smt2,unsat,0.611566067,benchmarks/bapa/arith/cvc5_bapa/fol_0000110.smt2,unsat,0.118505239,bapa/arith/fol_0000110.smt2,unsat,0.678750277,bapa/arith/fol_0000110.smt2,unsat,5.871457815,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000110.smt2,UNSAT,0.216
bapa/arith/fol_0000111.smt2,unsat,0.164831638,benchmarks/bapa/arith/cvc5_bapa/fol_0000111.smt2,unsat,0.011255503,bapa/arith/fol_0000111.smt2,unsat,0.419580936,bapa/arith/fol_0000111.smt2,unsat,2.923922062,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000111.smt2,UNSAT,0.016
bapa/arith/fol_0000112.smt2,unsat,0.231291533,benchmarks/bapa/arith/cvc5_bapa/fol_0000112.smt2,unsat,0.116581917,bapa/arith/fol_0000112.smt2,unsat,0.721435547,bapa/arith/fol_0000112.smt2,unsat,3.524311543,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000112.smt2,UNSAT,0.542
bapa/arith/fol_0000113.smt2,sat,0.729929447,benchmarks/bapa/arith/cvc5_bapa/fol_0000113.smt2,sat,0.063336611,bapa/arith/fol_0000113.smt2,sat,1.950591564,bapa/arith/fol_0000113.smt2,sat,1.242377996,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000113.smt2,SAT,0.475
bapa/arith/fol_0000114.smt2,unsat,0.172055006,benchmarks/bapa/arith/cvc5_bapa/fol_0000114.smt2,unsat,0.011525393,bapa/arith/fol_0000114.smt2,unsat,0.526179075,bapa/arith/fol_0000114.smt2,unsat,2.657336235,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000114.smt2,UNSAT,0.018
bapa/arith/fol_0000115.smt2,unsat,0.164976597,benchmarks/bapa/arith/cvc5_bapa/fol_0000115.smt2,unsat,0.011500359,bapa/arith/fol_0000115.smt2,unsat,0.488474846,bapa/arith/fol_0000115.smt2,unsat,2.56971097,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000115.smt2,UNSAT,0.017
bapa/arith/fol_0000116.smt2,unsat,0.166372299,benchmarks/bapa/arith/cvc5_bapa/fol_0000116.smt2,unsat,0.011703968,bapa/arith/fol_0000116.smt2,unsat,0.524930477,bapa/arith/fol_0000116.smt2,unsat,8.510929346,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000116.smt2,UNSAT,0.023
bapa/arith/fol_0000117.smt2,sat,0.678281069,benchmarks/bapa/arith/cvc5_bapa/fol_0000117.smt2,sat,0.060166597,bapa/arith/fol_0000117.smt2,sat,1.173060417,bapa/arith/fol_0000117.smt2,sat,0.737346888,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000117.smt2,SAT,0.188
bapa/arith/fol_0000118.smt2,sat,0.179522514,benchmarks/bapa/arith/cvc5_bapa/fol_0000118.smt2,sat,0.119395971,bapa/arith/fol_0000118.smt2,sat,3.16262126,bapa/arith/fol_0000118.smt2,sat,0.86416173,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000118.smt2,SAT,0.216
bapa/arith/fol_0000119.smt2,unsat,0.58964467,benchmarks/bapa/arith/cvc5_bapa/fol_0000119.smt2,unsat,0.11699295,bapa/arith/fol_0000119.smt2,unsat,0.67774272,bapa/arith/fol_0000119.smt2,unsat,4.922399521,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000119.smt2,UNSAT,0.227
bapa/arith/fol_0000120.smt2,unsat,0.165105104,benchmarks/bapa/arith/cvc5_bapa/fol_0000120.smt2,unsat,0.011287212,bapa/arith/fol_0000120.smt2,unsat,0.4808321,bapa/arith/fol_0000120.smt2,unsat,2.897934437,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_bapa/fol_0000120.smt2,UNSAT,0.018
bapa/card/fol_0000001.smt2,sat,0.837563276,benchmarks/bapa/card/cvc5_bapa/fol_0000001.smt2,sat,0.013445139,bapa/card/fol_0000001.smt2 ,sat,1.236551046,bapa/card/fol_0000001.smt2,sat,1.231314898,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000001.smt2,SAT,0.011
bapa/card/fol_0000002.smt2,sat,0.759903193,benchmarks/bapa/card/cvc5_bapa/fol_0000002.smt2,sat,0.013576031,bapa/card/fol_0000002.smt2 ,sat,1.267250776,bapa/card/fol_0000002.smt2,sat,1.319231272,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000002.smt2,SAT,0.011
bapa/card/fol_0000003.smt2,sat,0.617148161,benchmarks/bapa/card/cvc5_bapa/fol_0000003.smt2,sat,0.012915134,bapa/card/fol_0000003.smt2 ,sat,0.506278515,bapa/card/fol_0000003.smt2,sat,0.930557013,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000003.smt2,SAT,0.011
bapa/card/fol_0000004.smt2,sat,1.326921701,benchmarks/bapa/card/cvc5_bapa/fol_0000004.smt2,sat,0.060352802,bapa/card/fol_0000004.smt2 ,sat,2.22850275,bapa/card/fol_0000004.smt2,sat,1.221095324,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000004.smt2,SAT,0.01
bapa/card/fol_0000005.smt2,sat,0.664755106,benchmarks/bapa/card/cvc5_bapa/fol_0000005.smt2,sat,0.059652328,bapa/card/fol_0000005.smt2 ,sat,2.578572273,bapa/card/fol_0000005.smt2,sat,0.552821398,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000005.smt2,SAT,0.011
bapa/card/fol_0000006.smt2,sat,0.567477465,benchmarks/bapa/card/cvc5_bapa/fol_0000006.smt2,sat,0.060105085,bapa/card/fol_0000006.smt2 ,sat,1.878890753,bapa/card/fol_0000006.smt2,sat,0.800733089,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000006.smt2,SAT,0.011
bapa/card/fol_0000007.smt2,sat,0.82105875,benchmarks/bapa/card/cvc5_bapa/fol_0000007.smt2,sat,0.058335543,bapa/card/fol_0000007.smt2 ,sat,2.456139088,bapa/card/fol_0000007.smt2,sat,1.80506897,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000007.smt2,SAT,0.184
bapa/card/fol_0000008.smt2,sat,0.655787706,benchmarks/bapa/card/cvc5_bapa/fol_0000008.smt2,sat,0.059497356,bapa/card/fol_0000008.smt2 ,sat,1.821156263,bapa/card/fol_0000008.smt2,sat,0.796382666,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000008.smt2,SAT,0.01
bapa/card/fol_0000009.smt2,sat,0.791005611,benchmarks/bapa/card/cvc5_bapa/fol_0000009.smt2,sat,0.057343483,bapa/card/fol_0000009.smt2 ,sat,1.523801804,bapa/card/fol_0000009.smt2,sat,1.655678511,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000009.smt2,SAT,0.18
bapa/card/fol_0000010.smt2,sat,0.667458296,benchmarks/bapa/card/cvc5_bapa/fol_0000010.smt2,sat,0.063792229,bapa/card/fol_0000010.smt2 ,sat,1.478378057,bapa/card/fol_0000010.smt2,sat,0.695483685,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000010.smt2,SAT,0.181
bapa/card/fol_0000011.smt2,sat,0.676119328,benchmarks/bapa/card/cvc5_bapa/fol_0000011.smt2,sat,0.061859846,bapa/card/fol_0000011.smt2 ,sat,2.744170189,bapa/card/fol_0000011.smt2,sat,0.927489996,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000011.smt2,SAT,0.326
bapa/card/fol_0000012.smt2,sat,0.670462847,benchmarks/bapa/card/cvc5_bapa/fol_0000012.smt2,sat,0.060472727,bapa/card/fol_0000012.smt2 ,sat,2.282245636,bapa/card/fol_0000012.smt2,sat,0.861690521,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000012.smt2,SAT,0.475
bapa/card/fol_0000013.smt2,sat,0.59122014,benchmarks/bapa/card/cvc5_bapa/fol_0000013.smt2,sat,0.060076475,bapa/card/fol_0000013.smt2 ,sat,0.466986418,bapa/card/fol_0000013.smt2,sat,1.539251089,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000013.smt2,SAT,0.012
bapa/card/fol_0000014.smt2,sat,0.161024094,benchmarks/bapa/card/cvc5_bapa/fol_0000014.smt2,sat,0.059150219,bapa/card/fol_0000014.smt2 ,sat,0.771250486,bapa/card/fol_0000014.smt2,sat,0.565951109,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000014.smt2,SAT,0.01
bapa/card/fol_0000015.smt2,sat,0.968511343,benchmarks/bapa/card/cvc5_bapa/fol_0000015.smt2,sat,0.063306808,bapa/card/fol_0000015.smt2 ,sat,0.534413815,bapa/card/fol_0000015.smt2,sat,1.116243362,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000015.smt2,SAT,0.014
bapa/card/fol_0000016.smt2,sat,0.85265851,benchmarks/bapa/card/cvc5_bapa/fol_0000016.smt2,sat,0.058362961,bapa/card/fol_0000016.smt2 ,sat,2.440607786,bapa/card/fol_0000016.smt2,sat,1.369576454,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000016.smt2,SAT,0.011
bapa/card/fol_0000017.smt2,sat,0.528079748,benchmarks/bapa/card/cvc5_bapa/fol_0000017.smt2,sat,0.062740326,bapa/card/fol_0000017.smt2 ,sat,1.233766556,bapa/card/fol_0000017.smt2,sat,0.845202923,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000017.smt2,SAT,0.009
bapa/card/fol_0000018.smt2,sat,0.935570955,benchmarks/bapa/card/cvc5_bapa/fol_0000018.smt2,sat,0.06115222,bapa/card/fol_0000018.smt2 ,sat,1.9055655,bapa/card/fol_0000018.smt2,sat,1.042990446,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000018.smt2,SAT,0.01
bapa/card/fol_0000019.smt2,sat,0.767495871,benchmarks/bapa/card/cvc5_bapa/fol_0000019.smt2,sat,0.063507795,bapa/card/fol_0000019.smt2 ,sat,4.582928658,bapa/card/fol_0000019.smt2,sat,1.133655548,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000019.smt2,SAT,0.185
bapa/card/fol_0000020.smt2,sat,0.170593023,benchmarks/bapa/card/cvc5_bapa/fol_0000020.smt2,sat,0.059348345,bapa/card/fol_0000020.smt2 ,sat,2.34173727,bapa/card/fol_0000020.smt2,sat,0.920508862,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000020.smt2,SAT,0.336
bapa/card/fol_0000021.smt2,unsat,0.165035248,benchmarks/bapa/card/cvc5_bapa/fol_0000021.smt2,unsat,0.010775089,bapa/card/fol_0000021.smt2 ,unsat,0.512333632,bapa/card/fol_0000021.smt2,unsat,5.212866783,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000021.smt2,UNSAT,0.037
bapa/card/fol_0000022.smt2,sat,0.404261589,benchmarks/bapa/card/cvc5_bapa/fol_0000022.smt2,sat,0.060818195,bapa/card/fol_0000022.smt2 ,sat,1.152194977,bapa/card/fol_0000022.smt2,sat,0.888997793,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000022.smt2,SAT,0.183
bapa/card/fol_0000023.smt2,unsat,0.165892601,benchmarks/bapa/card/cvc5_bapa/fol_0000023.smt2,unsat,0.01104188,bapa/card/fol_0000023.smt2 ,unsat,0.471539259,bapa/card/fol_0000023.smt2,unsat,3.614294529,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000023.smt2,UNSAT,0.017
bapa/card/fol_0000024.smt2,sat,0.65723896,benchmarks/bapa/card/cvc5_bapa/fol_0000024.smt2,sat,0.065743923,bapa/card/fol_0000024.smt2 ,sat,2.12033534,bapa/card/fol_0000024.smt2,sat,1.193086386,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000024.smt2,SAT,0.183
bapa/card/fol_0000025.smt2,sat,0.165690184,benchmarks/bapa/card/cvc5_bapa/fol_0000025.smt2,sat,0.011778116,bapa/card/fol_0000025.smt2 ,sat,0.590932369,bapa/card/fol_0000025.smt2,sat,1.006940842,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000025.smt2,SAT,0.011
bapa/card/fol_0000026.smt2,sat,0.382984161,benchmarks/bapa/card/cvc5_bapa/fol_0000026.smt2,sat,0.013353586,bapa/card/fol_0000026.smt2 ,sat,7.220049143,bapa/card/fol_0000026.smt2,sat,0.971992731,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000026.smt2,SAT,0.009
bapa/card/fol_0000027.smt2,sat,0.164352417,benchmarks/bapa/card/cvc5_bapa/fol_0000027.smt2,sat,0.014652967,bapa/card/fol_0000027.smt2 ,sat,1.667675257,bapa/card/fol_0000027.smt2,sat,0.923429489,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000027.smt2,SAT,0.011
bapa/card/fol_0000028.smt2,unsat,0.482862234,benchmarks/bapa/card/cvc5_bapa/fol_0000028.smt2,unsat,0.115192652,bapa/card/fol_0000028.smt2 ,unsat,0.68453002,bapa/card/fol_0000028.smt2,unsat,6.927735329,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000028.smt2,UNSAT,0.215
bapa/card/fol_0000029.smt2,sat,0.532571793,benchmarks/bapa/card/cvc5_bapa/fol_0000029.smt2,sat,0.12024188,bapa/card/fol_0000029.smt2 ,sat,1.508388519,bapa/card/fol_0000029.smt2,sat,0.699658155,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000029.smt2,SAT,0.22
bapa/card/fol_0000030.smt2,unsat,0.158925056,benchmarks/bapa/card/cvc5_bapa/fol_0000030.smt2,unsat,0.010989189,bapa/card/fol_0000030.smt2 ,unsat,0.491461754,bapa/card/fol_0000030.smt2,unsat,3.718636513,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000030.smt2,UNSAT,0.02
bapa/card/fol_0000031.smt2,sat,0.639919281,benchmarks/bapa/card/cvc5_bapa/fol_0000031.smt2,sat,0.062046289,bapa/card/fol_0000031.smt2 ,sat,0.528685093,bapa/card/fol_0000031.smt2,sat,0.62377882,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000031.smt2,SAT,0.011
bapa/card/fol_0000032.smt2,unsat,0.159310579,benchmarks/bapa/card/cvc5_bapa/fol_0000032.smt2,unsat,0.011416912,bapa/card/fol_0000032.smt2 ,unsat,0.43557477,bapa/card/fol_0000032.smt2,unsat,5.043269873,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000032.smt2,UNSAT,0.018
bapa/card/fol_0000033.smt2,sat,0.687686205,benchmarks/bapa/card/cvc5_bapa/fol_0000033.smt2,sat,0.061464071,bapa/card/fol_0000033.smt2 ,sat,1.334424019,bapa/card/fol_0000033.smt2,sat,0.674679279,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000033.smt2,SAT,0.01
bapa/card/fol_0000034.smt2,unsat,0.160601854,benchmarks/bapa/card/cvc5_bapa/fol_0000034.smt2,unsat,0.011688232,bapa/card/fol_0000034.smt2 ,unsat,0.465310812,bapa/card/fol_0000034.smt2,unsat,3.055157185,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000034.smt2,UNSAT,0.018
bapa/card/fol_0000035.smt2,sat,0.710558891,benchmarks/bapa/card/cvc5_bapa/fol_0000035.smt2,sat,0.064224005,bapa/card/fol_0000035.smt2 ,sat,2.027391911,bapa/card/fol_0000035.smt2,sat,4.479081869,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000035.smt2,SAT,0.011
bapa/card/fol_0000036.smt2,sat,0.771570683,benchmarks/bapa/card/cvc5_bapa/fol_0000036.smt2,sat,0.012276649,bapa/card/fol_0000036.smt2 ,sat,2.479486227,bapa/card/fol_0000036.smt2,sat,0.635179043,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000036.smt2,SAT,0.009
bapa/card/fol_0000037.smt2,sat,0.625891685,benchmarks/bapa/card/cvc5_bapa/fol_0000037.smt2,sat,0.059606075,bapa/card/fol_0000037.smt2 ,sat,1.996350527,bapa/card/fol_0000037.smt2,sat,0.645224094,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000037.smt2,SAT,0.184
bapa/card/fol_0000038.smt2,unsat,0.163355112,benchmarks/bapa/card/cvc5_bapa/fol_0000038.smt2,unsat,0.010022163,bapa/card/fol_0000038.smt2 ,unsat,0.50281024,bapa/card/fol_0000038.smt2,unsat,4.646703243,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000038.smt2,UNSAT,0.026
bapa/card/fol_0000039.smt2,sat,0.548855066,benchmarks/bapa/card/cvc5_bapa/fol_0000039.smt2,sat,0.061365843,bapa/card/fol_0000039.smt2 ,sat,2.351334572,bapa/card/fol_0000039.smt2,sat,0.969121933,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000039.smt2,SAT,0.492
bapa/card/fol_0000040.smt2,unsat,0.16453743,benchmarks/bapa/card/cvc5_bapa/fol_0000040.smt2,unsat,0.010909796,bapa/card/fol_0000040.smt2 ,unsat,0.436534166,bapa/card/fol_0000040.smt2,unsat,3.338329077,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000040.smt2,UNSAT,0.033
bapa/card/fol_0000041.smt2,sat,0.810946941,benchmarks/bapa/card/cvc5_bapa/fol_0000041.smt2,sat,0.058904409,bapa/card/fol_0000041.smt2 ,sat,3.769236326,bapa/card/fol_0000041.smt2,sat,0.95598197,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000041.smt2,SAT,0.187
bapa/card/fol_0000042.smt2,sat,0.218562841,benchmarks/bapa/card/cvc5_bapa/fol_0000042.smt2,sat,0.013055801,bapa/card/fol_0000042.smt2 ,sat,2.749728441,bapa/card/fol_0000042.smt2,sat,1.164672852,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000042.smt2,SAT,0.011
bapa/card/fol_0000043.smt2,sat,0.167175531,benchmarks/bapa/card/cvc5_bapa/fol_0000043.smt2,sat,0.117285252,bapa/card/fol_0000043.smt2 ,sat,1.736631393,bapa/card/fol_0000043.smt2,sat,0.707738638,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000043.smt2,SAT,0.242
bapa/card/fol_0000044.smt2,sat,0.632179737,benchmarks/bapa/card/cvc5_bapa/fol_0000044.smt2,sat,0.060628414,bapa/card/fol_0000044.smt2 ,sat,0.469604492,bapa/card/fol_0000044.smt2,sat,1.149028301,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000044.smt2,SAT,0.009
bapa/card/fol_0000045.smt2,unsat,9.698495388,benchmarks/bapa/card/cvc5_bapa/fol_0000045.smt2,unsat,0.457522154,bapa/card/fol_0000045.smt2 ,unsat,30.71336293,bapa/card/fol_0000045.smt2,timeout,108.4533377,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000045.smt2,UNSAT,1.63
bapa/card/fol_0000046.smt2,timeout,101.550694,benchmarks/bapa/card/cvc5_bapa/fol_0000046.smt2,sat,55.18632817,bapa/card/fol_0000046.smt2,timeout,107.6907589,bapa/card/fol_0000046.smt2,timeout,108.4495742,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000046.smt2,SAT,16.096
bapa/card/fol_0000047.smt2,timeout,100.9804425,benchmarks/bapa/card/cvc5_bapa/fol_0000047.smt2,unsat,11.02706838,bapa/card/fol_0000047.smt2,timeout,107.8588026,bapa/card/fol_0000047.smt2,timeout,107.8558357,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000047.smt2,UNSAT,23.458
bapa/card/fol_0000050.smt2,timeout,100.1033578,benchmarks/bapa/card/cvc5_bapa/fol_0000050.smt2,sat,0.02278161,bapa/card/fol_0000050.smt2,timeout,107.513155,bapa/card/fol_0000050.smt2,sat,28.273525,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000050.smt2,SAT,0.325
bapa/card/fol_0000051.smt2,timeout,100.1031551,benchmarks/bapa/card/cvc5_bapa/fol_0000051.smt2,sat,10.81182694,bapa/card/fol_0000051.smt2 ,sat,22.66429782,bapa/card/fol_0000051.smt2,timeout,108.3295934,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000051.smt2,SAT,15.703
bapa/card/fol_0000052.smt2,timeout,100.1039503,benchmarks/bapa/card/cvc5_bapa/fol_0000052.smt2,sat,11.79328108,bapa/card/fol_0000052.smt2,timeout,107.1146064,bapa/card/fol_0000052.smt2,timeout,108.3244624,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000052.smt2,SAT,15.803
bapa/card/fol_0000053.smt2,timeout,100.103672,benchmarks/bapa/card/cvc5_bapa/fol_0000053.smt2,sat,10.68431425,bapa/card/fol_0000053.smt2 ,sat,11.58168244,bapa/card/fol_0000053.smt2,sat,7.162894249,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000053.smt2,SAT,15.404
bapa/card/fol_0000054.smt2,timeout,100.1044934,benchmarks/bapa/card/cvc5_bapa/fol_0000054.smt2,sat,10.63667393,bapa/card/fol_0000054.smt2,timeout,107.147043,bapa/card/fol_0000054.smt2,timeout,108.4644334,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000054.smt2,SAT,15.613
bapa/card/fol_0000055.smt2,timeout,100.1046107,benchmarks/bapa/card/cvc5_bapa/fol_0000055.smt2,unsat,9.276809692,bapa/card/fol_0000055.smt2,timeout,107.142801,bapa/card/fol_0000055.smt2,timeout,108.6563888,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000055.smt2,SAT,63.077
